id,visitors_x,preds1,preds3,preds4,visitors_y,visitors
air_0241aa3964b7f861_2017-04-27,1.107152989783712,1.8861184324469886,2.2417092,0.0,3.7536853617086345,2.013723262212448
air_0241aa3964b7f861_2017-04-28,2.192797610936427,4.4749091542493105,4.9448,0.0,6.665184012628287,3.7344690518228334
air_0241aa3964b7f861_2017-04-29,4.0481533075623055,11.02032882188225,9.702401,0.0,9.801403383513831,6.068170431853178
air_0241aa3964b7f861_2017-04-30,3.8547958835462914,9.956593184912697,9.44329,0.0,8.162629361753295,5.392024807860992
air_0241aa3964b7f861_2017-05-01,3.313870280782358,8.641808884430086,7.3261204,0.0,7.10438053179708,4.664154772040686
air_0241aa3964b7f861_2017-05-02,3.2186566869055433,8.659184364360888,6.7728825,0.0,6.843542221726522,4.511428614003632
air_0241aa3964b7f861_2017-05-03,3.1854595739554883,6.532673295669275,8.733752,0.0,19.98417090969176,8.824598101967123
air_0241aa3964b7f861_2017-05-04,1.0552389284541666,1.5904508584351413,2.351287,0.0,1.0,1.0686672499179166
air_0241aa3964b7f861_2017-05-05,2.5012737729986574,5.134965982617304,5.9962616,0.0,6.001186556861607,3.7312832048633906
air_0241aa3964b7f861_2017-05-06,4.559138437653723,11.1915218593009,13.091738,0.0,9.801403383513831,6.4258600229171705
air_0241aa3964b7f861_2017-05-07,3.8508380701037446,9.956593184912697,9.41777,0.0,8.162629361753295,5.389254338451209
air_0241aa3964b7f861_2017-05-08,3.313870280782358,8.641808884430086,7.3261204,0.0,7.10438053179708,4.664154772040686
air_0241aa3964b7f861_2017-05-09,3.2186566869055433,8.659184364360888,6.7728825,0.0,6.843542221726522,4.511428614003632
air_0241aa3964b7f861_2017-05-10,3.600081604903547,8.458002930282328,9.291938,0.0,7.962255907683355,5.14760157296799
air_0241aa3964b7f861_2017-05-11,1.107152989783712,1.8861184324469886,2.2417092,0.0,3.7536853617086345,2.013723262212448
air_0241aa3964b7f861_2017-05-12,2.1888012232528804,4.4749091542493105,4.922504,0.0,6.665184012628287,3.7316715804443508
air_0241aa3964b7f861_2017-05-13,4.559138437653723,11.1915218593009,13.091738,0.0,9.801403383513831,6.4258600229171705
air_0241aa3964b7f861_2017-05-14,3.8508380701037446,9.956593184912697,9.41777,0.0,8.162629361753295,5.389254338451209
air_0241aa3964b7f861_2017-05-15,3.313870280782358,8.641808884430086,7.3261204,0.0,7.10438053179708,4.664154772040686
air_0241aa3964b7f861_2017-05-16,3.2186566869055433,8.659184364360888,6.7728825,0.0,6.843542221726522,4.511428614003632
air_0241aa3964b7f861_2017-05-17,3.600081604903547,8.458002930282328,9.291938,0.0,7.962255907683355,5.14760157296799
air_0241aa3964b7f861_2017-05-18,1.107152989783712,1.8861184324469886,2.2417092,0.0,3.7536853617086345,2.013723262212448
air_0241aa3964b7f861_2017-05-19,2.1888012232528804,4.4749091542493105,4.922504,0.0,6.665184012628287,3.7316715804443508
air_0241aa3964b7f861_2017-05-20,4.559138437653723,11.1915218593009,13.091738,0.0,9.801403383513831,6.4258600229171705
air_0241aa3964b7f861_2017-05-21,3.8508380701037446,9.956593184912697,9.41777,0.0,8.162629361753295,5.389254338451209
air_0241aa3964b7f861_2017-05-22,3.313870280782358,8.641808884430086,7.3261204,0.0,7.10438053179708,4.664154772040686
air_0241aa3964b7f861_2017-05-23,3.2186566869055433,8.659184364360888,6.7728825,0.0,6.843542221726522,4.511428614003632
air_0241aa3964b7f861_2017-05-24,3.600081604903547,8.458002930282328,9.291938,0.0,7.962255907683355,5.14760157296799
air_0241aa3964b7f861_2017-05-25,1.107152989783712,1.8861184324469886,2.2417092,0.0,3.7536853617086345,2.013723262212448
air_0241aa3964b7f861_2017-05-26,2.1888012232528804,4.4749091542493105,4.922504,0.0,6.665184012628287,3.7316715804443508
air_0241aa3964b7f861_2017-05-27,4.559138437653723,11.1915218593009,13.091738,0.0,9.801403383513831,6.4258600229171705
air_0241aa3964b7f861_2017-05-28,3.8508380701037446,9.956593184912697,9.41777,0.0,8.162629361753295,5.389254338451209
air_0241aa3964b7f861_2017-05-29,3.313870280782358,8.641808884430086,7.3261204,0.0,7.10438053179708,4.664154772040686
air_0241aa3964b7f861_2017-05-30,3.2186566869055433,8.659184364360888,6.7728825,0.0,6.843542221726522,4.511428614003632
air_0241aa3964b7f861_2017-05-31,3.600081604903547,8.458002930282328,9.291938,0.0,7.962255907683355,5.14760157296799
air_0328696196e46f18_2017-04-23,3.020079600571277,6.008217089317825,8.270355,0.0,8.231392981861244,4.830415404414104
air_0328696196e46f18_2017-04-24,2.468192846868845,5.694738234705377,5.2312636,0.0,3.4237758474707363,2.8575810224735343
air_0328696196e46f18_2017-04-25,3.199148129334432,7.832179396430284,7.383312,0.0,5.738778252634356,4.133200513903439
air_0328696196e46f18_2017-04-26,3.556185566870706,9.801797926201274,7.756048,0.0,7.389404329853454,4.927833325661133
air_0328696196e46f18_2017-04-27,3.8528151511020106,12.3828690422373,7.5394917,0.0,7.560259388570541,5.191856203999686
air_0328696196e46f18_2017-04-28,3.6367854996328868,10.368051254601651,7.7693005,0.0,7.686668362379933,5.082350409328399
air_0328696196e46f18_2017-04-29,3.080976188435292,7.340592541654345,7.1488304,0.0,5.838611823273572,4.083425233584983
air_0328696196e46f18_2017-04-30,3.020079600571277,6.008217089317825,8.270355,0.0,8.231392981861244,4.830415404414104
air_0328696196e46f18_2017-05-01,2.468192846868845,5.694738234705377,5.2312636,0.0,3.4237758474707363,2.8575810224735343
air_0328696196e46f18_2017-05-02,3.199148129334432,7.832179396430284,7.383312,0.0,5.738778252634356,4.133200513903439
air_0328696196e46f18_2017-05-03,5.04067894345504,14.839189789347026,12.916315,0.0,8.000000000000002,6.1684752604185284
air_0328696196e46f18_2017-05-04,5.256270664318557,17.340383093733823,12.351749,0.0,10.000000000000002,6.97938946502299
air_0328696196e46f18_2017-05-05,3.9491061450544613,9.971819582338624,10.048457,0.0,7.686668362379933,5.300974861123501
air_0328696196e46f18_2017-05-06,3.2203170117174853,7.951328935110141,7.397455,0.0,5.838611823273572,4.180963809882519
air_0328696196e46f18_2017-05-07,3.0263446697581156,6.008217089317825,8.313766,0.0,8.231392981861244,4.834800952844891
air_0328696196e46f18_2017-05-08,2.468192846868845,5.694738234705377,5.2312636,0.0,3.4237758474707363,2.8575810224735343
air_0328696196e46f18_2017-05-09,3.199148129334432,7.832179396430284,7.383312,0.0,5.738778252634356,4.133200513903439
air_0328696196e46f18_2017-05-10,3.556185566870706,9.801797926201274,7.756048,0.0,7.389404329853454,4.927833325661133
air_0328696196e46f18_2017-05-11,3.8528151511020106,12.3828690422373,7.5394917,0.0,7.560259388570541,5.191856203999686
air_0328696196e46f18_2017-05-12,3.6367854996328868,10.368051254601651,7.7693005,0.0,7.686668362379933,5.082350409328399
air_0328696196e46f18_2017-05-13,3.2203170117174853,7.951328935110141,7.397455,0.0,5.838611823273572,4.180963809882519
air_0328696196e46f18_2017-05-14,3.0263446697581156,6.008217089317825,8.313766,0.0,8.231392981861244,4.834800952844891
air_0328696196e46f18_2017-05-15,2.468192846868845,5.694738234705377,5.2312636,0.0,3.4237758474707363,2.8575810224735343
air_0328696196e46f18_2017-05-16,3.199148129334432,7.832179396430284,7.383312,0.0,5.738778252634356,4.133200513903439
air_0328696196e46f18_2017-05-17,3.556185566870706,9.801797926201274,7.756048,0.0,7.389404329853454,4.927833325661133
air_0328696196e46f18_2017-05-18,3.8528151511020106,12.3828690422373,7.5394917,0.0,7.560259388570541,5.191856203999686
air_0328696196e46f18_2017-05-19,3.6367854996328868,10.368051254601651,7.7693005,0.0,7.686668362379933,5.082350409328399
air_0328696196e46f18_2017-05-20,3.2203170117174853,7.951328935110141,7.397455,0.0,5.838611823273572,4.180963809882519
air_0328696196e46f18_2017-05-21,3.0263446697581156,6.008217089317825,8.313766,0.0,8.231392981861244,4.834800952844891
air_0328696196e46f18_2017-05-22,2.468192846868845,5.694738234705377,5.2312636,0.0,3.4237758474707363,2.8575810224735343
air_0328696196e46f18_2017-05-23,3.199148129334432,7.832179396430284,7.383312,0.0,5.738778252634356,4.133200513903439
air_0328696196e46f18_2017-05-24,3.556185566870706,9.801797926201274,7.756048,0.0,7.389404329853454,4.927833325661133
air_0328696196e46f18_2017-05-25,3.8528151511020106,12.3828690422373,7.5394917,0.0,7.560259388570541,5.191856203999686
air_0328696196e46f18_2017-05-26,3.6367854996328868,10.368051254601651,7.7693005,0.0,7.686668362379933,5.082350409328399
air_0328696196e46f18_2017-05-27,3.2203170117174853,7.951328935110141,7.397455,0.0,5.838611823273572,4.180963809882519
air_0328696196e46f18_2017-05-28,3.0263446697581156,6.008217089317825,8.313766,0.0,8.231392981861244,4.834800952844891
air_0328696196e46f18_2017-05-29,2.468192846868845,5.694738234705377,5.2312636,0.0,3.4237758474707363,2.8575810224735343
air_0328696196e46f18_2017-05-30,3.199148129334432,7.832179396430284,7.383312,0.0,5.738778252634356,4.133200513903439
air_0328696196e46f18_2017-05-31,3.556185566870706,9.801797926201274,7.756048,0.0,7.389404329853454,4.927833325661133
air_034a3d5b40d5b1b1_2017-04-23,8.426410497173956,32.65553565030572,23.887573,0.0,27.16133771587511,14.861728794260555
air_034a3d5b40d5b1b1_2017-04-24,5.451634428500746,20.19121576817263,11.672239,0.0,12.921016832353391,8.080079654627141
air_034a3d5b40d5b1b1_2017-04-25,5.559624085712524,17.167434958874317,14.536142,0.0,12.61053012847905,8.053211802396852
air_034a3d5b40d5b1b1_2017-04-26,6.735391600719359,27.44571873050543,15.271589,0.0,16.4643392735385,10.148006080771255
air_034a3d5b40d5b1b1_2017-04-27,4.47166607495284,12.04152559886593,11.561176,0.0,13.650232773989291,7.634743067883456
air_034a3d5b40d5b1b1_2017-04-28,7.535441379032553,25.06625222616139,22.856089,0.0,18.409193315330754,11.349842759381936
air_034a3d5b40d5b1b1_2017-04-29,8.915246418791833,36.52647598511141,24.976025,0.0,25.604887461415924,14.690285355421537
air_034a3d5b40d5b1b1_2017-04-30,8.426410497173956,32.65553565030572,23.887573,0.0,27.16133771587511,14.861728794260555
air_034a3d5b40d5b1b1_2017-05-01,5.443144214647764,20.19121576817263,11.622274,0.0,12.921016832353391,8.074136504930053
air_034a3d5b40d5b1b1_2017-05-02,4.622219183574626,12.001251383509754,12.6690445,0.0,12.61053012847905,7.397028370900324
air_034a3d5b40d5b1b1_2017-05-03,4.933988960859379,16.472303253958316,10.958866,0.0,2.0000000000000004,4.113792272601565
air_034a3d5b40d5b1b1_2017-05-04,6.161696938439999,21.26851988308214,15.495155,0.0,12.854116263391248,8.55504622382711
air_034a3d5b40d5b1b1_2017-05-05,7.9050432037084235,29.728745275383517,21.980696,0.0,22.0,12.793530242595896
air_034a3d5b40d5b1b1_2017-05-06,8.87589159067898,33.0565869063229,27.283154,0.0,25.604887461415924,14.66273697574254
air_034a3d5b40d5b1b1_2017-05-07,8.426410497173956,32.65553565030572,23.887573,0.0,27.16133771587511,14.861728794260555
air_034a3d5b40d5b1b1_2017-05-08,5.443144214647764,20.19121576817263,11.622274,0.0,12.921016832353391,8.074136504930053
air_034a3d5b40d5b1b1_2017-05-09,4.622219183574626,12.001251383509754,12.6690445,0.0,12.61053012847905,7.397028370900324
air_034a3d5b40d5b1b1_2017-05-10,6.279877855470949,22.710585348604432,15.271589,0.0,16.4643392735385,9.82914645909737
air_034a3d5b40d5b1b1_2017-05-11,4.464465152927712,12.04152559886593,11.51165,0.0,13.650232773989291,7.629702422465865
air_034a3d5b40d5b1b1_2017-05-12,7.535441379032553,25.06625222616139,22.856089,0.0,18.409193315330754,11.349842759381936
air_034a3d5b40d5b1b1_2017-05-13,8.87589159067898,33.0565869063229,27.283154,0.0,25.604887461415924,14.66273697574254
air_034a3d5b40d5b1b1_2017-05-14,8.426410497173956,32.65553565030572,23.887573,0.0,27.16133771587511,14.861728794260555
air_034a3d5b40d5b1b1_2017-05-15,5.443144214647764,20.19121576817263,11.622274,0.0,12.921016832353391,8.074136504930053
air_034a3d5b40d5b1b1_2017-05-16,4.622219183574626,12.001251383509754,12.6690445,0.0,12.61053012847905,7.397028370900324
air_034a3d5b40d5b1b1_2017-05-17,6.279877855470949,22.710585348604432,15.271589,0.0,16.4643392735385,9.82914645909737
air_034a3d5b40d5b1b1_2017-05-18,4.464465152927712,12.04152559886593,11.51165,0.0,13.650232773989291,7.629702422465865
air_034a3d5b40d5b1b1_2017-05-19,7.535441379032553,25.06625222616139,22.856089,0.0,18.409193315330754,11.349842759381936
air_034a3d5b40d5b1b1_2017-05-20,8.87589159067898,33.0565869063229,27.283154,0.0,25.604887461415924,14.66273697574254
air_034a3d5b40d5b1b1_2017-05-21,8.426410497173956,32.65553565030572,23.887573,0.0,27.16133771587511,14.861728794260555
air_034a3d5b40d5b1b1_2017-05-22,5.443144214647764,20.19121576817263,11.622274,0.0,12.921016832353391,8.074136504930053
air_034a3d5b40d5b1b1_2017-05-23,4.622219183574626,12.001251383509754,12.6690445,0.0,12.61053012847905,7.397028370900324
air_034a3d5b40d5b1b1_2017-05-24,6.279877855470949,22.710585348604432,15.271589,0.0,16.4643392735385,9.82914645909737
air_034a3d5b40d5b1b1_2017-05-25,4.464465152927712,12.04152559886593,11.51165,0.0,13.650232773989291,7.629702422465865
air_034a3d5b40d5b1b1_2017-05-26,7.535441379032553,25.06625222616139,22.856089,0.0,18.409193315330754,11.349842759381936
air_034a3d5b40d5b1b1_2017-05-27,8.87589159067898,33.0565869063229,27.283154,0.0,25.604887461415924,14.66273697574254
air_034a3d5b40d5b1b1_2017-05-28,8.426410497173956,32.65553565030572,23.887573,0.0,27.16133771587511,14.861728794260555
air_034a3d5b40d5b1b1_2017-05-29,5.443144214647764,20.19121576817263,11.622274,0.0,12.921016832353391,8.074136504930053
air_034a3d5b40d5b1b1_2017-05-30,4.622219183574626,12.001251383509754,12.6690445,0.0,12.61053012847905,7.397028370900324
air_034a3d5b40d5b1b1_2017-05-31,6.279877855470949,22.710585348604432,15.271589,0.0,16.4643392735385,9.82914645909737
air_036d4f1ee7285390_2017-04-23,6.6089852547465835,21.145880341471475,18.892403,0.0,18.321136694011933,10.672264787346545
air_036d4f1ee7285390_2017-04-24,5.863376402733224,20.582366618434516,13.980087,0.0,13.755202153374277,8.64358019252677
air_036d4f1ee7285390_2017-04-25,7.053419804434322,24.09480156293398,19.814081,0.0,17.736397456707273,10.790405023817424
air_036d4f1ee7285390_2017-04-26,8.939074787127158,37.91015340354476,24.23335,0.0,20.761383358777206,13.108608859385487
air_036d4f1ee7285390_2017-04-27,5.186665928427151,15.215099178893173,13.603278,0.0,14.078443496926752,8.276552503884835
air_036d4f1ee7285390_2017-04-28,6.916378124343562,23.44913120421455,19.291594,0.0,17.064541973388106,10.472763538258569
air_036d4f1ee7285390_2017-04-29,3.8627072815843544,8.622114083971864,10.949888,0.0,18.656118384000198,8.860414163829113
air_036d4f1ee7285390_2017-04-30,6.6089852547465835,21.145880341471475,18.892403,0.0,18.321136694011933,10.672264787346545
air_036d4f1ee7285390_2017-05-01,5.870591615494151,20.582366618434516,14.027381,0.0,13.755202153374277,8.648630841459418
air_036d4f1ee7285390_2017-05-02,7.061886065634701,24.09480156293398,19.879793,0.0,17.736397456707273,10.79633140665769
air_036d4f1ee7285390_2017-05-03,10.088153025939691,42.54842254295416,30.30438,0.0,17.999999999999996,13.001707118157782
air_036d4f1ee7285390_2017-05-04,6.738438823824867,21.21781563844561,19.85733,0.0,15.790564525261821,9.927793470013807
air_036d4f1ee7285390_2017-05-05,5.990191442314764,21.179264746844844,14.399976,0.0,3.999999999999999,5.513134009620334
air_036d4f1ee7285390_2017-05-06,7.464670784367668,24.037553050390578,23.223577,0.0,18.656118384000198,11.381788615777431
air_036d4f1ee7285390_2017-05-07,6.6089852547465835,21.145880341471475,18.892403,0.0,18.321136694011933,10.672264787346545
air_036d4f1ee7285390_2017-05-08,5.870591615494151,20.582366618434516,14.027381,0.0,13.755202153374277,8.648630841459418
air_036d4f1ee7285390_2017-05-09,7.061886065634701,24.09480156293398,19.879793,0.0,17.736397456707273,10.79633140665769
air_036d4f1ee7285390_2017-05-10,8.949523367392597,37.91015340354476,24.313015,0.0,20.761383358777206,13.115922865571296
air_036d4f1ee7285390_2017-05-11,5.186665928427151,15.215099178893173,13.603278,0.0,14.078443496926752,8.276552503884835
air_036d4f1ee7285390_2017-05-12,6.9247003187143,23.44913120421455,19.355656,0.0,17.064541973388106,10.478589074318085
air_036d4f1ee7285390_2017-05-13,7.464670784367668,24.037553050390578,23.223577,0.0,18.656118384000198,11.381788615777431
air_036d4f1ee7285390_2017-05-14,6.6089852547465835,21.145880341471475,18.892403,0.0,18.321136694011933,10.672264787346545
air_036d4f1ee7285390_2017-05-15,5.870591615494151,20.582366618434516,14.027381,0.0,13.755202153374277,8.648630841459418
air_036d4f1ee7285390_2017-05-16,7.061886065634701,24.09480156293398,19.879793,0.0,17.736397456707273,10.79633140665769
air_036d4f1ee7285390_2017-05-17,8.949523367392597,37.91015340354476,24.313015,0.0,20.761383358777206,13.115922865571296
air_036d4f1ee7285390_2017-05-18,5.186665928427151,15.215099178893173,13.603278,0.0,14.078443496926752,8.276552503884835
air_036d4f1ee7285390_2017-05-19,6.9247003187143,23.44913120421455,19.355656,0.0,17.064541973388106,10.478589074318085
air_036d4f1ee7285390_2017-05-20,7.464670784367668,24.037553050390578,23.223577,0.0,18.656118384000198,11.381788615777431
